id,label,score
003fd481e65ddc070e38ae05002e16e2,23,0.9925673007965088
549a1cd8228bd10f18395a0625fcc70d,5,0.9979841709136963
f09c4c0332f8966400e06f4def9f1a6d,5,0.9979469180107117
06598dd8f3ab092acf2a55dce8be5621,16,0.9887635707855225
e70177ba6a54d08abecd80a60fdd9f52,3,0.5198248624801636
963b07699949643c631bff293d764108,10,0.40428999066352844
700be7358887b3a794a12547a3671a03,26,0.7924473285675049
481982b61009f135c2a5ccaba6864a48,11,0.9956676959991455
170bfb8eb35e21ac71af8d2700ab00b0,2,0.9175534844398499
cb620b03551e40594e0fe10f80f447c5,5,0.9979751706123352
ff48206524a39ba3f8a18deed79e9072,0,0.9950345754623413
8c0d2bb1fc881b18ca403903beac9e2b,2,0.9980936646461487
5c55f105bcac4f6b622ca654133a2f8f,20,0.9277127981185913
df2d30406c2ee59ec16c156dc4d800f1,9,0.9894630312919617
5e7c011f3239da0ca0844f0fc42b26ab,15,0.9934206604957581
135ac0ac295e771e94b66f924185d27c,0,0.9981719255447388
b76077d7d31ca63e38f44d64fa8bcff4,21,0.8913096785545349
75b887afe727475ec0db30ac5fde3690,5,0.9979453682899475
a8cf3a6f5671b3e2f3c1d11f3d87cac2,34,0.9743298888206482
111342f12e69bab9352826c8df14d209,16,0.9918883442878723
c1b935267e188bab55a8a76b635ba913,18,0.9820192456245422
3b8b11be73869cdbda4062bc5f095b48,0,0.9981179237365723
4e067527c3e5fe8f6d98b15767d4b4e7,16,0.9922310709953308
f848a04b141868f3912b145206762b57,20,0.9935734868049622
4f53066f7e688301447c4c53b6415324,7,0.9964487552642822
297725b7fc1c0e48ff8203cd33f47cb3,10,0.9971119165420532
8c4d80440b54712b7627132b45ed1e63,16,0.9906344413757324
23549acc39e61d835a47b3e3692007b5,0,0.9982057809829712
7b503f708c914094b8ff3bf09b8ec6d5,8,0.9951779842376709
36b444db93e9053778a579bf2903698e,13,0.9477221369743347
900cfef556c7149e00bddcb072589956,2,0.8082072734832764
49a0038b7fb442e03f67ac65c06e0dee,20,0.9968938827514648
a562cb627134f17b53e5c0f3eeaf6bfb,2,0.9986120462417603
a94f8c8b7a0cd0e43e78e26d39e62e24,10,0.9971191883087158
e97f1febfaf5353747c3f8550d31f389,2,0.9777748584747314
a029d716238cc1c1de416df9cfaabaf8,0,0.9981513619422913
e5c606f67cf62bd7b8e17e8f249337a7,2,0.9943053126335144
6297cf6f6a13632e7a4f3bb1947e8c3b,20,0.9955239295959473
b7baa69cacb409eb82d3c992ac66977e,10,0.9976623058319092
fcf84409ffb6717f3dfe18771152002b,13,0.9841811656951904
888f0860a1d0568df1be9fd5b12d5d0a,6,0.995647132396698
461f0d2da796fcf73fa3718d069487da,10,0.997244119644165
85e42e12474776c5d8ab67fbe2fb60ad,3,0.9942126870155334
9657477728ba36bfec8a3de909fd963e,10,0.9972014427185059
d4d56289693ded470fefab125409bd3a,23,0.9864997863769531
b9a22905e1652aaac4ddbaa6e5374dd2,16,0.9919195175170898
30c4eddf99fd708610fde42d46595e80,2,0.9987188577651978
d7b903d9efa4be295569ada31b53f5ef,7,0.9732208251953125
c9f5cdc2e1eaaf38d1977ad1e57d41c8,0,0.9979060888290405
5d5b2559dfebcbb908f394642011503e,1,0.9957008957862854
87932aebee0b712c6d7f738a360168fc,13,0.9945869445800781
f39dd725445e469dbc51bf1a45a8ae62,2,0.9897264838218689
0afc71158991b9dc00dc0b3eb9c0ba4f,26,0.9880276918411255
3d677d8d8967209d7b03a8e25e158ceb,25,0.9885978698730469
d1c0d73294a40c37b36d871bb820203b,3,0.9945144653320312
d11deae43afb5573541ea6f990965798,0,0.9981153011322021
c707a697780653a86d804d8511dd4f5b,11,0.7865450978279114
