id,label,score
003fd481e65ddc070e38ae05002e16e2,23,0.9992241024971008
549a1cd8228bd10f18395a0625fcc70d,5,0.9997567057609558
f09c4c0332f8966400e06f4def9f1a6d,5,0.9997620224952698
06598dd8f3ab092acf2a55dce8be5621,16,0.6540277559113747
e70177ba6a54d08abecd80a60fdd9f52,0,0.9957385182380676
963b07699949643c631bff293d764108,17,0.7781323675066233
700be7358887b3a794a12547a3671a03,26,0.9972535848617554
481982b61009f135c2a5ccaba6864a48,11,0.9991419911384583
170bfb8eb35e21ac71af8d2700ab00b0,28,0.43578797061927615
cb620b03551e40594e0fe10f80f447c5,5,0.9997475624084473
ff48206524a39ba3f8a18deed79e9072,0,0.9995373845100403
8c0d2bb1fc881b18ca403903beac9e2b,2,0.9987874507904053
5c55f105bcac4f6b622ca654133a2f8f,8,0.9993925809860229
df2d30406c2ee59ec16c156dc4d800f1,9,0.9984115958213806
5e7c011f3239da0ca0844f0fc42b26ab,15,0.9990352749824524
135ac0ac295e771e94b66f924185d27c,0,0.9996086359024048
b76077d7d31ca63e38f44d64fa8bcff4,21,0.9960506200790405
75b887afe727475ec0db30ac5fde3690,5,0.9997226476669312
a8cf3a6f5671b3e2f3c1d11f3d87cac2,34,0.988092577457428
111342f12e69bab9352826c8df14d209,16,0.9993860602378846
c1b935267e188bab55a8a76b635ba913,18,0.998598861694336
3b8b11be73869cdbda4062bc5f095b48,0,0.9995288848876953
4e067527c3e5fe8f6d98b15767d4b4e7,16,0.9977345943450928
f848a04b141868f3912b145206762b57,20,0.9984480261802673
4f53066f7e688301447c4c53b6415324,7,0.9995451450347901
297725b7fc1c0e48ff8203cd33f47cb3,10,0.9995763540267945
8c4d80440b54712b7627132b45ed1e63,16,0.9992411494255066
23549acc39e61d835a47b3e3692007b5,0,0.9995732188224793
7b503f708c914094b8ff3bf09b8ec6d5,8,0.9995790243148803
36b444db93e9053778a579bf2903698e,10,0.5889192462520441
900cfef556c7149e00bddcb072589956,2,0.9856658101081848
49a0038b7fb442e03f67ac65c06e0dee,20,0.7997562754317187
a562cb627134f17b53e5c0f3eeaf6bfb,2,0.9995978355407715
a94f8c8b7a0cd0e43e78e26d39e62e24,10,0.9997134685516358
e97f1febfaf5353747c3f8550d31f389,2,0.5410634934902191
a029d716238cc1c1de416df9cfaabaf8,0,0.9995551824569702
e5c606f67cf62bd7b8e17e8f249337a7,2,0.9919917821884155
6297cf6f6a13632e7a4f3bb1947e8c3b,20,0.9976511001586914
b7baa69cacb409eb82d3c992ac66977e,10,0.9997396826744079
fcf84409ffb6717f3dfe18771152002b,13,0.7948323004879058
888f0860a1d0568df1be9fd5b12d5d0a,6,0.9993345260620117
461f0d2da796fcf73fa3718d069487da,10,0.9997089385986329
85e42e12474776c5d8ab67fbe2fb60ad,3,0.9982673406600953
9657477728ba36bfec8a3de909fd963e,10,0.9990694165229798
d4d56289693ded470fefab125409bd3a,23,0.6304407707415521
b9a22905e1652aaac4ddbaa6e5374dd2,16,0.9994388341903686
30c4eddf99fd708610fde42d46595e80,2,0.9996714353561401
d7b903d9efa4be295569ada31b53f5ef,1,0.8052170723676682
c9f5cdc2e1eaaf38d1977ad1e57d41c8,0,0.9994828939437866
5d5b2559dfebcbb908f394642011503e,1,0.9995454311370849
87932aebee0b712c6d7f738a360168fc,13,0.9991414427757264
f39dd725445e469dbc51bf1a45a8ae62,2,0.9883435845375061
0afc71158991b9dc00dc0b3eb9c0ba4f,26,0.9982851147651672
3d677d8d8967209d7b03a8e25e158ceb,25,0.9987606048583985
d1c0d73294a40c37b36d871bb820203b,3,0.9985322713851928
d11deae43afb5573541ea6f990965798,0,0.9995176196098328
c707a697780653a86d804d8511dd4f5b,11,0.9981856942176819
f7c7ab48bf3e67ef869f3be61d748e89,10,0.9990164875984192
df94e92d9f9826a204966ce63f45f716,2,0.8235658496618271
8c49271676e108288ac189b31ffa6ca1,8,0.4021769703133032
