id,label,score
003fd481e65ddc070e38ae05002e16e2,23,0.9793276190757751
549a1cd8228bd10f18395a0625fcc70d,5,0.9892761707305908
f09c4c0332f8966400e06f4def9f1a6d,5,0.9892476201057434
06598dd8f3ab092acf2a55dce8be5621,16,0.965094268321991
e70177ba6a54d08abecd80a60fdd9f52,0,0.9928978681564331
963b07699949643c631bff293d764108,17,0.8182702660560608
700be7358887b3a794a12547a3671a03,26,0.9710844159126282
481982b61009f135c2a5ccaba6864a48,11,0.9871381521224976
170bfb8eb35e21ac71af8d2700ab00b0,28,0.43980833888053894
cb620b03551e40594e0fe10f80f447c5,5,0.9891402721405029
ff48206524a39ba3f8a18deed79e9072,0,0.9930598735809326
8c0d2bb1fc881b18ca403903beac9e2b,2,0.9929468035697937
5c55f105bcac4f6b622ca654133a2f8f,8,0.9832888245582581
df2d30406c2ee59ec16c156dc4d800f1,9,0.9738448262214661
5e7c011f3239da0ca0844f0fc42b26ab,15,0.9813464283943176
135ac0ac295e771e94b66f924185d27c,0,0.9930898547172546
b76077d7d31ca63e38f44d64fa8bcff4,21,0.9716634750366211
75b887afe727475ec0db30ac5fde3690,5,0.9891178011894226
a8cf3a6f5671b3e2f3c1d11f3d87cac2,34,0.9670724868774414
111342f12e69bab9352826c8df14d209,16,0.9776416420936584
c1b935267e188bab55a8a76b635ba913,18,0.9692413210868835
3b8b11be73869cdbda4062bc5f095b48,0,0.9929991960525513
4e067527c3e5fe8f6d98b15767d4b4e7,16,0.9779267907142639
f848a04b141868f3912b145206762b57,20,0.9833663702011108
4f53066f7e688301447c4c53b6415324,7,0.9864294528961182
297725b7fc1c0e48ff8203cd33f47cb3,10,0.9899175763130188
8c4d80440b54712b7627132b45ed1e63,16,0.9777156710624695
23549acc39e61d835a47b3e3692007b5,0,0.9929887652397156
7b503f708c914094b8ff3bf09b8ec6d5,8,0.983633816242218
36b444db93e9053778a579bf2903698e,21,0.9661022424697876
900cfef556c7149e00bddcb072589956,2,0.9858294129371643
49a0038b7fb442e03f67ac65c06e0dee,20,0.986822247505188
a562cb627134f17b53e5c0f3eeaf6bfb,2,0.992865800857544
a94f8c8b7a0cd0e43e78e26d39e62e24,10,0.989685595035553
e97f1febfaf5353747c3f8550d31f389,2,0.9901931285858154
a029d716238cc1c1de416df9cfaabaf8,0,0.9930417537689209
e5c606f67cf62bd7b8e17e8f249337a7,2,0.9926729798316956
6297cf6f6a13632e7a4f3bb1947e8c3b,20,0.9776836633682251
b7baa69cacb409eb82d3c992ac66977e,10,0.9899635910987854
fcf84409ffb6717f3dfe18771152002b,13,0.9813398718833923
888f0860a1d0568df1be9fd5b12d5d0a,6,0.9865568280220032
461f0d2da796fcf73fa3718d069487da,10,0.9896917939186096
85e42e12474776c5d8ab67fbe2fb60ad,3,0.9680697321891785
9657477728ba36bfec8a3de909fd963e,10,0.9898715615272522
d4d56289693ded470fefab125409bd3a,23,0.9354466795921326
b9a22905e1652aaac4ddbaa6e5374dd2,16,0.9781084060668945
30c4eddf99fd708610fde42d46595e80,2,0.9924726486206055
d7b903d9efa4be295569ada31b53f5ef,7,0.8261492252349854
c9f5cdc2e1eaaf38d1977ad1e57d41c8,0,0.9903123378753662
5d5b2559dfebcbb908f394642011503e,1,0.9838833212852478
87932aebee0b712c6d7f738a360168fc,13,0.9814524054527283
f39dd725445e469dbc51bf1a45a8ae62,2,0.9925553202629089
0afc71158991b9dc00dc0b3eb9c0ba4f,26,0.9719533920288086
3d677d8d8967209d7b03a8e25e158ceb,25,0.9532290101051331
d1c0d73294a40c37b36d871bb820203b,3,0.9678978323936462
d11deae43afb5573541ea6f990965798,0,0.9930833578109741
c707a697780653a86d804d8511dd4f5b,11,0.9865228533744812
f7c7ab48bf3e67ef869f3be61d748e89,10,0.9897119998931885
df94e92d9f9826a204966ce63f45f716,2,0.9868292212486267
8c49271676e108288ac189b31ffa6ca1,8,0.9843997955322266
4e59a70fe085982a34cf74435b8361d3,18,0.968579113483429
28e10d58d079e8ffe36c3f61cc1caa57,4,0.9761301875114441
13b0496b6b82abd55ed302071844b962,0,0.9930139183998108
2f132adcc4f25ac42c419ee5c34375b2,0,0.9930561184883118
e8a7cd421a3f82ca2414fca8fc156149,20,0.9864237904548645
75caf366196b806441b90789d8896ab9,7,0.9865121841430664
364418d082c0b7ff0cc0e55ff383fc1c,27,0.3924981653690338
2e837727cc583aef2278dbf3d124e7df,2,0.787962794303894
d0b1deb8a0f14f6aea767883097af8b0,1,0.983349084854126
f82ae77320466e2a4d4d64abf2e5d86b,18,0.968056321144104
1b2e2e573e5e56f8e07d7635b9c04f7d,16,0.9781175255775452
5d87c661c67659bec60e9dbebd2d100c,26,0.9732680320739746
c86c856e453091a0d334739551c7d865,0,0.9917657971382141
cca9632811f6c8dbfd0890e3ff613afb,2,0.6699293851852417
503ffe75977ebfc6eea64954dab8b958,29,0.9444792866706848
1cd7886b8cfaefa61c66ff77dbd9deb5,15,0.9819292426109314
d0e7f2d06e309c14002b74cdd257dae0,12,0.8992222547531128
572e63fd8d6c7b21d15419dfc1cd098a,0,0.9927628636360168
0e9eaf06bd0cef828bc68c62b311fe1e,0,0.9929539561271667
49e1f3e1b1f1913f0f7500d617df1d6a,2,0.9928752183914185
6ff3796f32ed78aa3910bc40ed8b0496,8,0.9104105830192566
dd63904d973cef1a6fb5e61f7ec9b069,10,0.9607434868812561
c7d4604abd352950b1e1c4b73f0c6641,1,0.9783852696418762
1f37f084d7e34aef38df3142e47728e7,0,0.9926106333732605
d6ac987929d71a23812c1f70b1e2bcd9,4,0.9777966141700745
5f7edf8bc19520d29a9b3cc77e60a5f2,19,0.9708864092826843
d5ea0ffc53621fd83bb4d002fceea5db,7,0.9865071773529053
7598ac3194abfeb70918e417c876ab54,1,0.9643293023109436
958a28a54a09068a790c1c351578bd81,10,0.9895802140235901
20bbe8f243a6b0e3b0f5e55f24e4d774,1,0.9839787483215332
18fc3263bc4e339bbd243d3fec53ed69,0,0.9926832318305969
f3dab1210313226ded0acc40aceb365b,2,0.9929397106170654
642a22f1868a938be286de1cbc3810e5,5,0.9890658855438232
09be87a611a6881cde199bc4c7272649,7,0.9860864877700806
2e2c2d56ccf94739835f34d21308195b,20,0.9863052368164062
5a11c075221f426721df7560ebe339a4,8,0.9834814667701721
fcfd9023dff0718f3751ec74809f557c,15,0.9818826913833618
85be779eadf967efb8df6a8db80e382b,2,0.4340839385986328
c6f68c789011d2a92c52f36d6f54dc80,0,0.9928961396217346
836225853294c759b4a30f1d526a5a09,23,0.979288637638092
6cc98318155adbc15e5def56c711c5c9,8,0.983283281326294
289c85f7d4272ac144be322d554a0915,31,0.7179991602897644
eee71d6e8ba26f2c610c7e779291971d,4,0.9776727557182312
55fbe8526348c55d02684ac74377322c,19,0.9706606864929199
fc2018c6be23d6274b0a9c435f2da045,5,0.9892092347145081
1cdeb2d1af59c3d5394c149eef245b23,10,0.9898186326026917
1dbf282f77456a68294fc1f886eda01f,10,0.9898696541786194
3243c6c73f6d4719b9fc4874bb24eabc,3,0.9673653244972229
3b12272782c6cd39ccc439e0b3f22796,8,0.984247088432312
9245f7038da71c3f18bc71ee832ade10,2,0.9924798011779785
81d0fbce600888420f3b9434e171bf4a,11,0.9869793653488159
b7500693750d6cf8050be1684926e3fb,21,0.9753082990646362
68346bf6b23d83f4e59eedc62304f554,1,0.981325626373291
b98e15bf99d9b1b435ce1e117cce8132,0,0.9930554032325745
9d2c39e88a5fc7c2ad160a6162462a68,10,0.9721030592918396
8aec97f1394a1b877c5adc2252713221,0,0.9930511713027954
afa32bd11337b31b5e43bb9017eafc45,9,0.9688376188278198
d62f055011faa1faeac9ea87256e24dd,0,0.9912012815475464
d4f05b452caa18acfa248e2171dc2b20,15,0.9818915724754333
3e1f7a90bfae9d076f7e2797a73d6195,0,0.9930598735809326
6734cce51381fac1e9c36155785aa01d,21,0.9732280969619751
4edfc37517d0875864abc42ca36a8ac6,10,0.982955813407898
d5d19a41a43b5cb7374e803c4c74c54a,10,0.9847838878631592
a42b2234f934554a680e7a76f04faacf,5,0.9892230033874512
58e50ed19bfe1806ac5ffc3b5b35beb3,19,0.9708725810050964
aeaf4e9476f8ae1c06f67d9dcb719cf3,6,0.9865820407867432
3a776c8d22705f9e3b3474fd2e1f9358,2,0.9929453730583191
889aff6428aa2337dd7a8c5ee0d479f3,24,0.9774469137191772
3a9a275426da7294c0fb488aa6dce499,7,0.9864515066146851
70de780755856b9988814d90d7da5671,0,0.9930536150932312
1fafad28a3f775fe1d84db417353ee4c,26,0.9686078429222107
51597f97ef9f36d07bbb029ec7576c47,15,0.9796814918518066
913a606eb0a6e1b4b899ad269565a304,4,0.9777382612228394
6a79b40aa94d2cac2fbde69452fe9d3b,20,0.986700177192688
8e96edafeb7c760829c5884828b92a4f,0,0.992530882358551
fb26a5bf4a7b28e94adbd92f010f1d53,13,0.9809085130691528
4470ac07b9931986f6e5ef4e37e1471c,7,0.9864813089370728
47127e5f4bff7b19a9f89cbc4d6e2f2e,2,0.39978867769241333
94b62b5d8095ae596b249bd169f885ac,2,0.9924391508102417
a521967f08d86aa0c2f150ae2de5cd56,20,0.9865808486938477
64ba966d34c7ba26031153a46dfa2319,0,0.9929718375205994
533960fe6496956a925366893996a02f,2,0.992920458316803
f9c634d2ffcade8377eb0f8ffa4624af,0,0.9930521249771118
9b34a7c73ea2c7fd3ad2ed4fe7c0c7f5,14,0.9623099565505981
a07e9b6f841097527ce8237658ed2b9c,11,0.9871057271957397
3f0cad9933d0c039f3c531af49c1d907,11,0.9867731928825378
3c1342b13405b6d31d003ae2aff8eb54,1,0.984121561050415
6b39254f203fb9e0bc3d81cff9b03e5b,5,0.9891570806503296
dd4686e8a21e29ced890ee561eae3787,8,0.984228253364563
6d2c9fbb3b5f50b791b3cd2e14177b1e,5,0.989201545715332
eabf79b02db54b8127ffb40e33f6b217,21,0.9760121703147888
ecc9d60eff8d1806e55a153c88f65ea5,0,0.9923145174980164
c5ec2b40475b816d1f742bd5d11a2ca4,11,0.9870454668998718
66bcf19d170961460c4b14e34853cb47,0,0.9905463457107544
d2fe317c9e3c990d11a47040fcb45954,6,0.9857872724533081
872457a91efd89b1724f2c801ea39a53,18,0.9691177606582642
f4c4b5ad4ab9b47577e29b3b6d5b137b,2,0.9928808212280273
70449f891841a1ded9a3d8aa7692674f,5,0.9892736077308655
578d0ed6d622659491d98e3364d112b3,0,0.993025541305542
cce562d90a7d746c9c4af069c794f835,10,0.9898255467414856
a1b103760f643add62c263a9c24aea11,12,0.8948728442192078
c175e899c9a6f5c0035720bc85120f2c,19,0.9708626866340637
146e07d61942ad7ba0e8706ded7c7ba8,18,0.9682692289352417
e94e759f3ba997b5c24399f95f34092a,2,0.99293452501297
096b69ae17197c66fc824aeb5f7c2008,10,0.9635785222053528
0dee0c025fa7f1f995d682839f45e8a3,2,0.9927063584327698
bd7cfffbf4906545e25a18ac2885f55f,5,0.9892451763153076
d4e0e0ecb88b6a8d39aa588e0a296092,8,0.9843680262565613
dcf9df2662a608c89458cd23819b6eef,15,0.9820219278335571
809af451805650ea359eb241030bdaa8,13,0.9811142086982727
8a902478837e5afea04ae9bb436f4654,8,0.6663550734519958
dc285f1343494dfad9ed17d7cd6ab4f5,11,0.9871814846992493
6d602d81536684038e0fd40c2b6f6a5a,2,0.9929556846618652
2e36e8e67e235cad01d207c6d27f06f3,2,0.9928796887397766
33d993758179e4fab1beb248684a26f2,24,0.9777975082397461
48ad777316e68b1642dae9599d8c63ff,2,0.985216498374939
04213bd94d8f67c2f4b12a030aa6d660,20,0.9862647652626038
e92e441561321a4ec40b215c15b80488,2,0.992932915687561
37f1e1a2ee8b9e8e26b6e41e1e6d68b1,0,0.9930365681648254
849aa841d0f8a02f902a118d77e89074,6,0.9860593676567078
43c1c2907aa3b13be5bf8271cb3bea1f,16,0.9752990007400513
a5416a46c555717193321fed0a70ce11,30,0.9576924443244934
fa4a40330b093044680fbdd60ae4bb1b,5,0.9891091585159302
8efc0407b5c543df7f387e988a10c186,17,0.9722130298614502
6f005a466d73d4db75e2c087ae59a641,2,0.9926008582115173
bd138bc015291673a6f2564985c66d66,3,0.9680004715919495
fa4c810ce9e8b4d975fde00a7fbc7ad6,11,0.9870772361755371
8b6465259571cf3083384369f8cd118d,6,0.9861626029014587
2551cf966152cee4c6d6b32201f6fe4a,23,0.9779901504516602
4c4b2d897371755c5261bca29b0c40ac,7,0.9857771992683411
f2303a18cdb96431017c726ff2a83575,2,0.9928144812583923
773ddb8e41a4d7262b04e387d022aae3,14,0.660481870174408
a11f9617cc7a4a073bb66a119c06e21d,5,0.988670825958252
3ffd46d21178a56e8742d70aeab32d6a,3,0.9682177901268005
b508a0fca794c500da37079f02e91bf8,2,0.9928809404373169
afa338f2314d05a27c956e521aa0bb5a,17,0.972850501537323
4a6ba84dd4792c4f3af7283036b3461a,26,0.9726329445838928
dbc4983349b5bbb464e622452e0a5b15,24,0.9774773716926575
